State,Commodity,Year,Min_Price ,Max_Price,Avg_Price,Min_Price
Andhra Pradesh,Soybean,2019,25.64,48.02,46.75,
Andhra Pradesh,Mustard Leaves,2019,38.15,55.93,44.59,
Andhra Pradesh,Tapioca,2019,37.42,65.68,46.82,
Andhra Pradesh,Jackfruit Seed,2019,23.97,41.98,26.56,
Andhra Pradesh,Yam,2019,31.88,54.39,42.39,
Andhra Pradesh,Colocasia,2019,27.43,30.21,30.09,
Andhra Pradesh,Elephant Foot Yam,2019,13.94,42.89,38.37,
Andhra Pradesh,Tomato,2020,21.18,25.76,23.44,
Andhra Pradesh,Onion,2020,33.43,50.08,36.32,
Andhra Pradesh,Potato,2020,23.35,32.13,30.03,
Andhra Pradesh,Carrot,2020,31.9,59.55,57.68,
Andhra Pradesh,Cabbage,2020,29.25,40.23,32.77,
Andhra Pradesh,Cauliflower,2020,23.89,36.23,34.89,
Andhra Pradesh,Spinach,2020,16.68,34.4,24.2,
Andhra Pradesh,Broccoli,2020,26.16,46.49,40.38,
Andhra Pradesh,Pumpkin,2020,37.45,62.05,44.23,
Andhra Pradesh,Capsicum,2020,35.98,65.37,58.21,
Andhra Pradesh,Radish,2020,25.34,52.35,36.55,
Andhra Pradesh,Beetroot,2020,21.68,24.1,22.79,
Andhra Pradesh,Brinjal,2020,33.92,45.48,41.37,
Andhra Pradesh,Ladyfinger,2020,11.56,16.63,13.13,
Andhra Pradesh,Green Peas,2020,31.94,40.14,38.21,
Andhra Pradesh,Cucumber,2020,21.21,37.79,35.01,
Andhra Pradesh,Garlic,2020,17.24,23.83,23.06,
Andhra Pradesh,Ginger,2020,14.71,20.79,15.67,
Andhra Pradesh,Mushroom,2020,26.35,29.62,26.82,
Andhra Pradesh,Chili,2020,18.21,26.73,21.35,
Andhra Pradesh,Bitter Gourd,2020,18.6,25.21,24.35,
Andhra Pradesh,Bottle Gourd,2020,26.02,34.78,28.04,
Andhra Pradesh,Ash Gourd,2020,28.44,53.99,53.4,
Andhra Pradesh,Drumstick,2020,12.79,35.92,28.55,
Andhra Pradesh,Fenugreek Leaves,2020,13.48,22.5,19.95,
Andhra Pradesh,Coriander,2020,13.4,20.45,14.41,
Andhra Pradesh,Mint,2020,39.12,47.01,43.42,
Andhra Pradesh,Spring Onion,2020,28.7,45.48,35.16,
Andhra Pradesh,Turnip,2020,11.23,32.92,26.74,
Andhra Pradesh,Sweet Corn,2020,19.31,24.43,19.44,
Andhra Pradesh,Zucchini,2020,15.86,21.23,18.75,
Andhra Pradesh,Celery,2020,30.95,56.98,31.06,
Andhra Pradesh,Leeks,2020,24.71,41.84,31.8,
Andhra Pradesh,Parsley,2020,15.39,25.55,16.27,
Andhra Pradesh,Curry Leaves,2020,19.0,30.31,27.03,
Andhra Pradesh,Red Cabbage,2020,15.04,22.73,20.57,
Andhra Pradesh,Lettuce,2020,12.06,24.53,17.55,
Andhra Pradesh,Kohlrabi,2020,23.67,41.95,32.32,
Andhra Pradesh,Snake Gourd,2020,38.05,44.87,42.08,
Andhra Pradesh,Ivy Gourd,2020,14.73,24.39,22.15,
Andhra Pradesh,Cluster Beans,2020,17.21,41.99,41.23,
Andhra Pradesh,French Beans,2020,14.78,39.08,16.38,
Andhra Pradesh,Broad Beans,2020,20.45,45.9,28.86,
Andhra Pradesh,Soybean,2020,37.68,59.69,56.19,
Andhra Pradesh,Mustard Leaves,2020,38.33,40.01,39.51,
Andhra Pradesh,Tapioca,2020,25.5,33.42,26.38,
Andhra Pradesh,Jackfruit Seed,2020,32.37,53.21,47.65,
Andhra Pradesh,Yam,2020,31.58,47.68,39.54,
Andhra Pradesh,Colocasia,2020,17.75,35.54,19.71,
Andhra Pradesh,Elephant Foot Yam,2020,23.86,35.45,31.4,
Andhra Pradesh,Tomato,2021,26.47,48.58,43.7,
Andhra Pradesh,Onion,2021,15.4,30.94,20.2,
Andhra Pradesh,Potato,2021,39.89,52.77,40.79,
Andhra Pradesh,Carrot,2021,18.23,35.25,22.32,
Andhra Pradesh,Cabbage,2021,12.92,31.36,29.0,
Andhra Pradesh,Cauliflower,2021,25.8,42.02,40.77,
Andhra Pradesh,Spinach,2021,15.24,44.35,22.29,
Andhra Pradesh,Broccoli,2021,21.7,42.9,36.38,
Andhra Pradesh,Pumpkin,2021,27.7,34.02,30.21,
Andhra Pradesh,Capsicum,2021,28.59,49.64,40.05,
Andhra Pradesh,Radish,2021,38.9,51.65,45.88,
Andhra Pradesh,Beetroot,2021,35.42,42.71,36.8,
Andhra Pradesh,Brinjal,2021,25.59,36.84,26.69,
Andhra Pradesh,Ladyfinger,2021,26.46,34.56,33.04,
Andhra Pradesh,Green Peas,2021,30.06,31.76,30.41,
Andhra Pradesh,Cucumber,2021,35.96,54.72,44.95,
Andhra Pradesh,Garlic,2021,18.08,31.31,25.12,
Andhra Pradesh,Ginger,2021,38.08,55.57,47.16,
Andhra Pradesh,Mushroom,2021,15.32,25.51,15.85,
Andhra Pradesh,Chili,2021,30.38,44.06,37.77,
Andhra Pradesh,Bitter Gourd,2021,30.38,50.38,48.53,
Andhra Pradesh,Bottle Gourd,2021,15.81,38.25,18.93,
Andhra Pradesh,Ash Gourd,2021,24.02,48.9,45.27,
Andhra Pradesh,Drumstick,2021,18.21,47.52,37.88,
Andhra Pradesh,Fenugreek Leaves,2021,39.35,48.91,45.71,
Andhra Pradesh,Coriander,2021,24.26,45.43,32.9,
Andhra Pradesh,Mint,2021,37.88,66.38,58.27,
Andhra Pradesh,Spring Onion,2021,14.64,44.37,29.98,
Andhra Pradesh,Turnip,2021,25.44,35.38,30.36,
Andhra Pradesh,Sweet Corn,2021,28.06,54.66,44.03,
Andhra Pradesh,Zucchini,2021,38.87,59.64,41.19,
Andhra Pradesh,Celery,2021,15.32,33.85,32.16,
Andhra Pradesh,Leeks,2021,24.7,37.48,26.32,
Andhra Pradesh,Parsley,2021,13.38,13.81,13.63,
Andhra Pradesh,Curry Leaves,2021,34.48,42.51,39.51,
Andhra Pradesh,Red Cabbage,2021,10.02,21.64,12.66,
Andhra Pradesh,Lettuce,2021,38.09,67.7,38.9,
Andhra Pradesh,Kohlrabi,2021,35.29,53.94,41.59,
Andhra Pradesh,Snake Gourd,2021,22.37,35.09,33.28,
Andhra Pradesh,Ivy Gourd,2021,17.18,44.84,20.08,
Andhra Pradesh,Cluster Beans,2021,39.15,62.21,52.31,
Andhra Pradesh,French Beans,2021,32.41,41.84,32.83,
Andhra Pradesh,Broad Beans,2021,28.71,50.07,36.01,
Andhra Pradesh,Soybean,2021,30.07,43.8,36.63,
Andhra Pradesh,Mustard Leaves,2021,16.67,34.03,28.14,
Andhra Pradesh,Tapioca,2021,31.77,59.46,37.69,
Andhra Pradesh,Jackfruit Seed,2021,19.9,19.93,19.9,
Andhra Pradesh,Yam,2021,39.49,51.11,50.11,
Andhra Pradesh,Colocasia,2021,17.8,23.44,20.66,
Andhra Pradesh,Elephant Foot Yam,2021,27.91,44.32,32.03,
Andhra Pradesh,Tomato,2022,28.31,46.62,46.03,
Andhra Pradesh,Onion,2022,36.6,42.22,41.28,
Andhra Pradesh,Potato,2022,33.37,62.76,43.89,
Andhra Pradesh,Carrot,2022,32.07,43.2,34.84,
Andhra Pradesh,Cabbage,2022,16.43,17.78,17.3,
Andhra Pradesh,Cauliflower,2022,10.15,17.09,13.1,
Andhra Pradesh,Spinach,2022,38.3,46.04,44.15,
Andhra Pradesh,Broccoli,2022,18.17,38.67,28.13,
Andhra Pradesh,Pumpkin,2022,32.06,58.83,48.4,
Andhra Pradesh,Capsicum,2022,32.73,62.26,44.71,
Andhra Pradesh,Radish,2022,24.21,33.34,28.22,
Andhra Pradesh,Beetroot,2022,24.53,34.19,31.98,
Andhra Pradesh,Brinjal,2022,15.87,33.21,32.65,
Andhra Pradesh,Ladyfinger,2022,14.9,33.76,17.64,
Andhra Pradesh,Green Peas,2022,20.29,44.95,30.28,
Andhra Pradesh,Cucumber,2022,37.26,53.58,52.96,
Andhra Pradesh,Garlic,2022,39.56,64.02,45.37,
Andhra Pradesh,Ginger,2022,21.45,34.96,31.69,
Andhra Pradesh,Mushroom,2022,38.39,56.1,42.17,
Andhra Pradesh,Chili,2022,37.81,45.54,43.36,
Andhra Pradesh,Bitter Gourd,2022,34.92,46.23,41.65,
Andhra Pradesh,Bottle Gourd,2022,10.84,31.83,11.25,
Andhra Pradesh,Ash Gourd,2022,19.46,29.59,26.62,
Andhra Pradesh,Drumstick,2022,35.43,63.18,44.38,
Andhra Pradesh,Fenugreek Leaves,2022,31.17,31.49,31.29,
Andhra Pradesh,Coriander,2022,13.87,19.89,17.6,
Andhra Pradesh,Mint,2022,35.43,63.77,45.91,
Andhra Pradesh,Spring Onion,2022,15.14,16.12,15.36,
Andhra Pradesh,Turnip,2022,37.01,62.79,42.91,
Andhra Pradesh,Sweet Corn,2022,27.03,35.52,27.88,
Andhra Pradesh,Zucchini,2022,16.66,31.83,18.76,
Andhra Pradesh,Celery,2022,36.36,60.78,37.89,
Andhra Pradesh,Leeks,2022,18.6,36.14,24.28,
Andhra Pradesh,Parsley,2022,36.53,39.14,37.68,
Andhra Pradesh,Curry Leaves,2022,13.7,17.68,15.36,
Andhra Pradesh,Red Cabbage,2022,21.79,23.98,22.39,
Andhra Pradesh,Lettuce,2022,16.03,40.62,37.28,
Andhra Pradesh,Kohlrabi,2022,10.61,23.17,12.29,
Andhra Pradesh,Snake Gourd,2022,35.12,43.3,35.78,
Andhra Pradesh,Ivy Gourd,2022,16.84,34.31,34.23,
Andhra Pradesh,Cluster Beans,2022,22.15,40.28,35.64,
Andhra Pradesh,French Beans,2022,36.61,62.85,48.13,
Andhra Pradesh,Broad Beans,2022,11.56,31.54,18.33,
Andhra Pradesh,Soybean,2022,10.68,36.23,12.77,
Andhra Pradesh,Mustard Leaves,2022,11.63,29.16,16.49,
Andhra Pradesh,Tapioca,2022,13.72,28.93,17.24,
Andhra Pradesh,Jackfruit Seed,2022,21.64,25.61,23.7,
Andhra Pradesh,Yam,2022,26.7,35.97,31.5,
Andhra Pradesh,Colocasia,2022,14.41,35.17,23.35,
Andhra Pradesh,Elephant Foot Yam,2022,21.03,44.64,36.22,
Andhra Pradesh,Tomato,2023,34.81,60.95,48.61,
Andhra Pradesh,Onion,2023,16.14,31.76,18.26,
Andhra Pradesh,Potato,2023,11.19,34.62,29.97,
Andhra Pradesh,Carrot,2023,35.4,48.36,42.1,
Andhra Pradesh,Cabbage,2023,38.45,61.05,50.82,
Andhra Pradesh,Cauliflower,2023,27.01,52.03,37.85,
Andhra Pradesh,Spinach,2023,26.05,55.84,45.9,
Andhra Pradesh,Broccoli,2023,19.19,34.3,33.09,
Andhra Pradesh,Pumpkin,2023,26.58,54.28,27.26,
Andhra Pradesh,Capsicum,2023,39.52,44.89,40.36,
Andhra Pradesh,Radish,2023,17.87,40.78,39.07,
Andhra Pradesh,Beetroot,2023,12.34,35.38,22.09,
Andhra Pradesh,Brinjal,2023,17.23,27.37,17.49,
Andhra Pradesh,Ladyfinger,2023,22.0,50.55,22.31,
Andhra Pradesh,Green Peas,2023,26.76,45.19,30.0,
Andhra Pradesh,Cucumber,2023,33.97,57.22,53.0,
Andhra Pradesh,Garlic,2023,38.28,57.49,45.25,
Andhra Pradesh,Ginger,2023,12.48,33.5,22.47,
Andhra Pradesh,Mushroom,2023,18.07,43.68,26.25,
Andhra Pradesh,Chili,2023,32.02,40.12,39.18,
Andhra Pradesh,Bitter Gourd,2023,14.45,42.26,37.33,
Andhra Pradesh,Bottle Gourd,2023,18.16,18.83,18.64,
Andhra Pradesh,Ash Gourd,2023,36.1,41.88,38.67,
Andhra Pradesh,Drumstick,2023,10.25,24.6,13.72,
Andhra Pradesh,Fenugreek Leaves,2023,13.61,14.96,14.72,
Andhra Pradesh,Coriander,2023,10.48,36.43,18.0,
Andhra Pradesh,Mint,2023,15.52,38.93,31.3,
Andhra Pradesh,Spring Onion,2023,21.74,37.45,35.64,
Andhra Pradesh,Turnip,2023,37.77,53.69,44.07,
Andhra Pradesh,Sweet Corn,2023,18.42,37.16,20.34,
Andhra Pradesh,Zucchini,2023,15.67,25.56,23.78,
Andhra Pradesh,Celery,2023,19.56,27.32,23.94,
Andhra Pradesh,Leeks,2023,31.44,55.02,50.53,
Andhra Pradesh,Parsley,2023,20.92,31.21,29.74,
Andhra Pradesh,Curry Leaves,2023,10.39,27.39,27.27,
Andhra Pradesh,Red Cabbage,2023,14.88,37.2,22.65,
Andhra Pradesh,Lettuce,2023,38.49,41.96,41.79,
Andhra Pradesh,Kohlrabi,2023,23.52,48.32,36.09,
Andhra Pradesh,Snake Gourd,2023,31.33,42.83,35.56,
Andhra Pradesh,Ivy Gourd,2023,11.6,13.49,13.42,
Andhra Pradesh,Cluster Beans,2023,20.94,32.87,31.56,
Andhra Pradesh,French Beans,2023,39.11,42.87,40.17,
Andhra Pradesh,Broad Beans,2023,33.72,49.41,40.04,
Andhra Pradesh,Soybean,2023,14.49,18.46,15.25,
Andhra Pradesh,Mustard Leaves,2023,17.4,43.11,33.93,
Andhra Pradesh,Tapioca,2023,19.61,42.49,34.6,
Andhra Pradesh,Jackfruit Seed,2023,31.86,35.09,32.17,
Andhra Pradesh,Yam,2023,19.26,29.31,27.36,
Andhra Pradesh,Colocasia,2023,10.26,20.64,12.15,
Andhra Pradesh,Elephant Foot Yam,2023,21.15,37.54,27.18,
Maharashtra,Tomato,2013,10.53,27.79,19.25,
Maharashtra,Onion,2013,19.49,35.18,29.72,
Maharashtra,Potato,2013,26.57,38.44,32.27,
Maharashtra,Carrot,2013,16.93,27.71,18.74,
Maharashtra,Cabbage,2013,22.03,37.99,29.79,
Maharashtra,Cauliflower,2013,22.13,41.76,30.67,
Maharashtra,Spinach,2013,30.9,53.32,47.3,
Maharashtra,Broccoli,2013,35.64,61.86,49.47,
Maharashtra,Pumpkin,2013,18.83,41.77,38.25,
Maharashtra,Capsicum,2013,11.58,18.25,16.27,
Maharashtra,Radish,2013,17.85,45.73,24.98,
Maharashtra,Beetroot,2013,38.71,43.01,42.59,
Maharashtra,Brinjal,2013,14.12,32.87,27.25,
Maharashtra,Ladyfinger,2013,28.09,29.54,28.17,
Maharashtra,Green Peas,2013,32.05,35.42,33.52,
Maharashtra,Cucumber,2013,32.51,43.41,42.21,
Maharashtra,Garlic,2013,24.78,51.29,36.61,
Maharashtra,Ginger,2013,28.08,30.68,29.54,
Maharashtra,Mushroom,2013,15.69,40.27,32.86,
Maharashtra,Chili,2013,24.56,41.25,24.67,
Maharashtra,Bitter Gourd,2013,23.39,49.51,45.25,
Maharashtra,Bottle Gourd,2013,31.05,46.6,44.4,
Maharashtra,Ash Gourd,2013,35.53,54.77,46.56,
Maharashtra,Drumstick,2013,22.25,23.42,22.84,
Maharashtra,Fenugreek Leaves,2013,32.36,56.48,51.1,
Maharashtra,Coriander,2013,20.16,23.74,22.66,
Maharashtra,Mint,2013,33.39,61.35,33.51,
Maharashtra,Spring Onion,2013,13.18,28.82,22.14,
Maharashtra,Turnip,2013,31.32,32.15,31.7,
Maharashtra,Sweet Corn,2013,17.95,40.82,24.01,
Maharashtra,Zucchini,2013,26.56,30.53,27.77,
Maharashtra,Celery,2013,19.14,30.92,27.09,
Maharashtra,Leeks,2013,15.64,35.87,26.34,
Maharashtra,Parsley,2013,14.06,31.13,24.47,
Maharashtra,Curry Leaves,2013,27.25,44.4,38.58,
Maharashtra,Red Cabbage,2013,26.9,45.7,39.78,
Maharashtra,Lettuce,2013,39.7,62.2,47.89,
Maharashtra,Kohlrabi,2013,12.27,39.51,38.55,
Maharashtra,Snake Gourd,2013,16.54,42.51,39.53,
Maharashtra,Ivy Gourd,2013,26.79,40.58,33.8,
Maharashtra,Cluster Beans,2013,34.78,58.75,46.32,
Maharashtra,French Beans,2013,11.1,25.18,23.23,
Maharashtra,Broad Beans,2013,10.81,33.66,14.78,
Maharashtra,Soybean,2013,19.91,22.74,21.26,
Maharashtra,Mustard Leaves,2013,27.25,53.93,41.14,
Maharashtra,Tapioca,2013,37.21,63.83,40.27,
Maharashtra,Jackfruit Seed,2013,11.98,32.8,25.26,
Maharashtra,Yam,2013,17.08,20.85,20.37,
Maharashtra,Colocasia,2013,24.95,41.79,29.43,
Maharashtra,Elephant Foot Yam,2013,38.82,64.93,43.13,
Maharashtra,Tomato,2014,29.57,45.87,37.31,
Maharashtra,Onion,2014,30.9,55.75,35.61,
Maharashtra,Potato,2014,15.14,24.95,16.48,
Maharashtra,Carrot,2014,16.77,17.55,17.13,
Maharashtra,Cabbage,2014,32.29,38.58,36.46,
Maharashtra,Cauliflower,2014,10.82,20.02,18.92,
Maharashtra,Spinach,2014,30.06,46.5,41.49,
Maharashtra,Broccoli,2014,19.66,42.59,29.9,
Maharashtra,Pumpkin,2014,34.4,51.82,38.44,
Maharashtra,Capsicum,2014,19.69,35.34,23.54,
Maharashtra,Radish,2014,12.83,24.95,13.49,
Maharashtra,Beetroot,2014,23.86,28.9,28.48,
Maharashtra,Brinjal,2014,22.58,28.72,26.13,
Maharashtra,Ladyfinger,2014,25.69,36.92,33.72,
Maharashtra,Green Peas,2014,35.48,36.75,36.03,
Maharashtra,Cucumber,2014,19.21,31.36,23.57,
Maharashtra,Garlic,2014,38.45,54.86,50.84,
Maharashtra,Ginger,2014,39.69,66.66,40.0,
Maharashtra,Mushroom,2014,37.59,53.37,41.51,
Maharashtra,Chili,2014,33.96,55.53,46.05,
Maharashtra,Bitter Gourd,2014,37.63,61.91,52.07,
Maharashtra,Bottle Gourd,2014,16.33,45.86,17.67,
Maharashtra,Ash Gourd,2014,19.2,21.45,20.17,
Maharashtra,Drumstick,2014,27.78,55.48,37.59,
Maharashtra,Fenugreek Leaves,2014,34.62,41.75,36.18,
Maharashtra,Coriander,2014,19.95,23.74,21.15,
Maharashtra,Mint,2014,37.71,61.2,47.54,
Maharashtra,Spring Onion,2014,12.91,34.31,13.54,
Maharashtra,Turnip,2014,17.36,20.27,19.09,
Maharashtra,Sweet Corn,2014,10.55,32.57,21.98,
Maharashtra,Zucchini,2014,39.0,44.66,39.8,
Maharashtra,Celery,2014,21.51,31.44,29.58,
Maharashtra,Leeks,2014,33.3,60.84,54.02,
Maharashtra,Parsley,2014,26.26,47.34,31.69,
Maharashtra,Curry Leaves,2014,11.34,16.25,13.6,
Maharashtra,Red Cabbage,2014,14.83,25.83,23.14,
Maharashtra,Lettuce,2014,23.12,44.97,42.24,
Maharashtra,Kohlrabi,2014,20.61,23.84,21.84,
Maharashtra,Snake Gourd,2014,13.59,36.68,24.24,
Maharashtra,Ivy Gourd,2014,39.44,65.95,41.59,
Maharashtra,Cluster Beans,2014,17.29,25.09,23.48,
Maharashtra,French Beans,2014,24.13,44.7,39.85,
Maharashtra,Broad Beans,2014,18.35,19.41,18.66,
Maharashtra,Soybean,2014,33.18,49.7,47.41,
Maharashtra,Mustard Leaves,2014,26.12,30.0,29.83,
Maharashtra,Tapioca,2014,30.95,32.64,32.49,
Maharashtra,Jackfruit Seed,2014,34.35,49.24,43.7,
Maharashtra,Yam,2014,17.28,27.84,22.92,
Maharashtra,Colocasia,2014,26.86,28.31,26.96,
Maharashtra,Elephant Foot Yam,2014,35.9,63.74,59.0,
Maharashtra,Tomato,2015,12.68,39.17,31.84,
Maharashtra,Onion,2015,11.67,19.21,15.94,
Maharashtra,Potato,2015,11.22,16.19,11.69,
Maharashtra,Carrot,2015,15.1,32.76,19.07,
Maharashtra,Cabbage,2015,38.82,50.51,45.73,
Maharashtra,Cauliflower,2015,18.19,26.29,22.25,
Maharashtra,Spinach,2015,25.06,25.36,25.12,
Maharashtra,Broccoli,2015,27.86,53.09,44.92,
Maharashtra,Pumpkin,2015,14.73,32.04,31.75,
Maharashtra,Capsicum,2015,15.24,33.89,33.22,
Maharashtra,Radish,2015,10.94,38.72,29.92,
Maharashtra,Beetroot,2015,14.04,19.61,14.14,
Maharashtra,Brinjal,2015,39.27,42.65,41.02,
Maharashtra,Ladyfinger,2015,31.29,57.81,56.91,
Maharashtra,Green Peas,2015,26.56,27.87,27.79,
Maharashtra,Cucumber,2015,36.87,52.61,51.95,
Maharashtra,Garlic,2015,27.36,34.89,34.59,
Maharashtra,Ginger,2015,17.13,23.13,22.82,
Maharashtra,Mushroom,2015,22.01,30.17,29.88,
Maharashtra,Chili,2015,15.55,38.58,17.22,
Maharashtra,Bitter Gourd,2015,24.99,33.64,26.55,
Maharashtra,Bottle Gourd,2015,23.65,36.5,23.75,
Maharashtra,Ash Gourd,2015,28.68,46.26,35.59,
Maharashtra,Drumstick,2015,22.0,26.72,25.47,
Maharashtra,Fenugreek Leaves,2015,20.44,41.71,33.0,
Maharashtra,Coriander,2015,17.61,30.8,22.52,
Maharashtra,Mint,2015,36.88,43.83,37.48,
Maharashtra,Spring Onion,2015,38.79,49.66,39.09,
Maharashtra,Turnip,2015,31.72,56.84,33.56,
Maharashtra,Sweet Corn,2015,33.01,38.25,36.51,
Maharashtra,Zucchini,2015,30.29,53.49,34.88,
Maharashtra,Celery,2015,10.03,30.47,25.85,
Maharashtra,Leeks,2015,36.27,39.36,37.07,
Maharashtra,Parsley,2015,17.06,25.69,19.01,
Maharashtra,Curry Leaves,2015,19.34,38.49,35.58,
Maharashtra,Red Cabbage,2015,28.71,41.03,36.9,
Maharashtra,Lettuce,2015,17.1,22.93,21.95,
Maharashtra,Kohlrabi,2015,34.94,43.2,35.5,
Maharashtra,Snake Gourd,2015,36.5,53.09,48.3,
Maharashtra,Ivy Gourd,2015,21.89,50.61,26.26,
Maharashtra,Cluster Beans,2015,37.76,48.92,47.03,
Maharashtra,French Beans,2015,39.15,62.65,39.54,
Maharashtra,Broad Beans,2015,16.99,19.44,18.25,
Maharashtra,Soybean,2015,33.72,53.39,43.14,
Maharashtra,Mustard Leaves,2015,33.78,34.99,34.36,
Maharashtra,Tapioca,2015,32.09,57.79,53.91,
Maharashtra,Jackfruit Seed,2015,22.34,23.31,23.0,
Maharashtra,Yam,2015,33.64,37.3,35.84,
Maharashtra,Colocasia,2015,27.4,45.79,43.81,
Maharashtra,Elephant Foot Yam,2015,12.31,38.4,12.86,
Maharashtra,Tomato,2016,29.99,38.61,31.66,
Maharashtra,Onion,2016,16.73,36.21,32.28,
Maharashtra,Potato,2016,35.07,44.95,39.99,
Maharashtra,Carrot,2016,38.05,44.84,44.78,
Maharashtra,Cabbage,2016,29.62,29.91,29.72,
Maharashtra,Cauliflower,2016,37.01,65.32,53.44,
Maharashtra,Spinach,2016,22.32,44.49,40.64,
Maharashtra,Broccoli,2016,15.24,17.21,16.78,
Maharashtra,Pumpkin,2016,27.11,43.2,41.64,
Maharashtra,Capsicum,2016,23.51,40.67,27.11,
Maharashtra,Radish,2016,36.6,37.09,36.96,
Maharashtra,Beetroot,2016,11.81,30.18,30.09,
Maharashtra,Brinjal,2016,19.29,33.98,21.69,
Maharashtra,Ladyfinger,2016,28.92,54.29,51.75,
Maharashtra,Green Peas,2016,24.94,53.6,30.5,
Maharashtra,Cucumber,2016,22.13,32.63,24.81,
Maharashtra,Garlic,2016,32.19,59.81,52.23,
Maharashtra,Ginger,2016,28.7,52.83,33.79,
Maharashtra,Mushroom,2016,39.79,67.21,55.18,
Maharashtra,Chili,2016,39.66,51.52,50.57,
Maharashtra,Bitter Gourd,2016,14.88,33.17,18.72,
Maharashtra,Bottle Gourd,2016,12.48,25.87,23.44,
Maharashtra,Ash Gourd,2016,28.75,46.3,32.8,
Maharashtra,Drumstick,2016,36.66,44.25,39.25,
Maharashtra,Fenugreek Leaves,2016,21.13,33.4,27.85,
Maharashtra,Coriander,2016,35.53,63.87,63.08,
Maharashtra,Mint,2016,20.04,48.7,25.68,
Maharashtra,Spring Onion,2016,21.22,43.83,26.04,
Maharashtra,Turnip,2016,23.76,39.14,24.17,
Maharashtra,Sweet Corn,2016,21.85,34.9,25.65,
Maharashtra,Zucchini,2016,15.83,21.89,17.46,
Maharashtra,Celery,2016,33.34,43.69,34.55,
Maharashtra,Leeks,2016,17.9,18.82,18.07,
Maharashtra,Parsley,2016,17.82,36.51,36.41,
Maharashtra,Curry Leaves,2016,25.18,36.3,26.67,
Maharashtra,Red Cabbage,2016,35.34,54.77,35.62,
Maharashtra,Lettuce,2016,13.91,15.32,15.04,
Maharashtra,Kohlrabi,2016,32.03,50.29,32.21,
Maharashtra,Snake Gourd,2016,38.77,40.67,40.26,
Maharashtra,Ivy Gourd,2016,25.47,50.42,49.78,
Maharashtra,Cluster Beans,2016,22.52,42.95,30.32,
Maharashtra,French Beans,2016,15.83,28.46,19.61,
Maharashtra,Broad Beans,2016,19.37,24.41,23.9,
Maharashtra,Soybean,2016,32.69,62.06,49.69,
Maharashtra,Mustard Leaves,2016,13.33,15.42,15.39,
Maharashtra,Tapioca,2016,16.85,45.42,45.22,
Maharashtra,Jackfruit Seed,2016,27.45,47.16,39.79,
Maharashtra,Yam,2016,39.66,63.68,43.69,
Maharashtra,Colocasia,2016,26.22,30.58,26.62,
Maharashtra,Elephant Foot Yam,2016,13.38,20.12,18.13,
Maharashtra,Tomato,2017,14.5,30.18,22.67,
Maharashtra,Onion,2017,31.06,56.78,44.95,
Maharashtra,Potato,2017,10.44,37.54,29.44,
Maharashtra,Carrot,2017,22.06,29.51,24.2,
Maharashtra,Cabbage,2017,36.54,49.22,37.89,
Maharashtra,Cauliflower,2017,35.96,49.77,42.74,
Maharashtra,Spinach,2017,23.96,38.76,29.69,
Maharashtra,Broccoli,2017,36.45,60.21,46.74,
Maharashtra,Pumpkin,2017,25.55,43.25,39.73,
Maharashtra,Capsicum,2017,30.26,57.21,30.92,
Maharashtra,Radish,2017,19.73,23.47,23.1,
Maharashtra,Beetroot,2017,21.73,23.11,22.2,
Maharashtra,Brinjal,2017,25.17,54.48,37.64,
Maharashtra,Ladyfinger,2017,29.03,33.83,32.85,
Maharashtra,Green Peas,2017,14.22,28.18,19.41,
Maharashtra,Cucumber,2017,12.79,36.1,18.51,
Maharashtra,Garlic,2017,30.09,51.54,31.96,
Maharashtra,Ginger,2017,25.15,45.26,28.72,
Maharashtra,Mushroom,2017,10.43,20.15,12.7,
Maharashtra,Chili,2017,10.02,21.69,16.29,
Maharashtra,Bitter Gourd,2017,28.6,50.52,36.24,
Maharashtra,Bottle Gourd,2017,18.98,29.24,26.26,
Maharashtra,Ash Gourd,2017,17.42,44.75,42.57,
Maharashtra,Drumstick,2017,28.92,40.3,36.96,
Maharashtra,Fenugreek Leaves,2017,31.99,42.07,35.63,
Maharashtra,Coriander,2017,11.22,29.6,15.19,
Maharashtra,Mint,2017,36.69,65.08,46.7,
Maharashtra,Spring Onion,2017,12.68,40.56,18.17,
Maharashtra,Turnip,2017,35.54,36.26,35.69,
Maharashtra,Sweet Corn,2017,24.83,41.72,38.54,
Maharashtra,Zucchini,2017,33.55,60.0,37.15,
Maharashtra,Celery,2017,12.11,14.47,12.33,
Maharashtra,Leeks,2017,29.75,33.21,30.58,
Maharashtra,Parsley,2017,25.39,38.55,30.95,
Maharashtra,Curry Leaves,2017,18.18,32.42,29.4,
Maharashtra,Red Cabbage,2017,14.91,32.39,25.48,
Maharashtra,Lettuce,2017,12.82,42.09,26.42,
Maharashtra,Kohlrabi,2017,16.7,41.4,22.47,
Maharashtra,Snake Gourd,2017,10.89,13.78,13.25,
Maharashtra,Ivy Gourd,2017,30.29,34.01,33.77,
Maharashtra,Cluster Beans,2017,22.91,26.24,25.23,
Maharashtra,French Beans,2017,27.65,37.57,33.06,
Maharashtra,Broad Beans,2017,11.97,29.85,13.29,
Maharashtra,Soybean,2017,25.98,43.46,36.53,
Maharashtra,Mustard Leaves,2017,25.43,53.63,30.14,
Maharashtra,Tapioca,2017,30.81,55.01,42.56,
